"MGSL_1XXX","DATA/AA00XXX/AA00343F.B","MOLA-AA00343F.B","BROWSER 17.1","7.6",1998-155T00:16:16.000,1998-155T01:31:16.000,"443588190.140","443595246.140",1998-155T15:00:00.000,"ORBIT INSERTION     ",  343
"MGSL_1XXX","DATA/AA00XXX/AA00344F.B","MOLA-AA00344F.B","BROWSER 17.1","7.6",1998-155T11:58:13.000,1998-155T13:07:13.000,"443588190.140","443595246.140",1998-155T15:00:00.000,"ORBIT INSERTION     ",  344
"MGSL_1XXX","DATA/AA00XXX/AA00345F.B","MOLA-AA00345F.B","BROWSER 17.1","7.6",1998-155T23:33:56.000,1998-156T00:48:56.000,"443588190.140","443595246.140",1998-156T15:00:00.000,"ORBIT INSERTION     ",  345
"MGSL_1XXX","DATA/AA00XXX/AA00346F.B","MOLA-AA00346F.B","BROWSER 17.1","7.6",1998-156T11:15:23.000,1998-156T12:24:23.000,"443588190.140","443595246.140",1998-156T15:00:00.000,"ORBIT INSERTION     ",  346
"MGSL_1XXX","DATA/AA00XXX/AA00347F.B","MOLA-AA00347F.B","BROWSER 17.1","7.6",1998-156T22:50:37.000,1998-157T00:05:37.000,"443588190.140","443595246.140",1998-157T15:00:00.000,"ORBIT INSERTION     ",  347
"MGSL_1XXX","DATA/AA00XXX/AA00348F.B","MOLA-AA00348F.B","BROWSER 17.1","7.6",1998-157T10:31:39.000,1998-157T11:40:39.000,"443588190.140","443595246.140",1998-157T15:00:00.000,"ORBIT INSERTION     ",  348
"MGSL_1XXX","DATA/AA00XXX/AA00349F.B","MOLA-AA00349F.B","BROWSER 17.1","7.6",1998-157T22:06:34.000,1998-157T23:21:34.000,"443588190.140","443595246.140",1998-158T15:00:00.000,"ORBIT INSERTION     ",  349
"MGSL_1XXX","DATA/AA00XXX/AA00350F.B","MOLA-AA00350F.B","BROWSER 17.1","7.6",1998-158T09:47:25.000,1998-158T10:56:25.000,"443588190.140","443595246.140",1998-158T15:00:00.000,"ORBIT INSERTION     ",  350
"MGSL_1XXX","DATA/AA00XXX/AA00351F.B","MOLA-AA00351F.B","BROWSER 17.1","7.6",1998-158T21:22:17.000,1998-158T22:37:17.000,"443588190.140","443595246.140",1998-159T15:00:00.000,"ORBIT INSERTION     ",  351
"MGSL_1XXX","DATA/AA00XXX/AA00352F.B","MOLA-AA00352F.B","BROWSER 17.1","7.6",1998-159T09:03:15.000,1998-159T10:12:15.000,"443588190.140","443595246.140",1998-159T15:00:00.000,"ORBIT INSERTION     ",  352
"MGSL_1XXX","DATA/AA00XXX/AA00353F.B","MOLA-AA00353F.B","BROWSER 17.1","7.6",1998-159T20:38:23.000,1998-159T21:53:23.000,"443588190.140","443595246.140",1998-160T15:00:00.000,"ORBIT INSERTION     ",  353
"MGSL_1XXX","DATA/AA00XXX/AA00354F.B","MOLA-AA00354F.B","BROWSER 17.1","7.6",1998-160T08:16:46.000,1998-160T09:31:46.000,"443588190.140","443595246.140",1998-160T15:00:00.000,"ORBIT INSERTION     ",  354
"MGSL_1XXX","DATA/AA00XXX/AA00355F.B","MOLA-AA00355F.B","BROWSER 17.1","7.6",1998-160T19:58:24.000,1998-160T21:07:24.000,"443588190.140","443595246.140",1998-161T15:00:00.000,"ORBIT INSERTION     ",  355
"MGSL_1XXX","DATA/AA00XXX/AA00356F.B","MOLA-AA00356F.B","BROWSER 17.1","7.6",1998-161T07:34:19.000,1998-161T08:49:19.000,"443588190.140","443595246.140",1998-161T15:00:00.000,"ORBIT INSERTION     ",  356
"MGSL_1XXX","DATA/AA00XXX/AA00357F.B","MOLA-AA00357F.B","BROWSER 17.1","7.6",1998-161T19:16:28.000,1998-161T20:25:28.000,"443588190.140","443595246.140",1998-162T15:00:00.000,"ORBIT INSERTION     ",  357
"MGSL_1XXX","DATA/AA00XXX/AA00358F.B","MOLA-AA00358F.B","BROWSER 17.1","7.6",1998-162T06:55:56.000,1998-162T08:04:56.000,"443588190.140","443595246.140",1998-162T15:00:00.000,"ORBIT INSERTION     ",  358
"MGSL_1XXX","DATA/AA00XXX/AA00359F.B","MOLA-AA00359F.B","BROWSER 17.1","7.6",1998-162T18:32:19.000,1998-162T19:47:19.000,"443588190.140","443595246.140",1998-163T15:00:00.000,"ORBIT INSERTION     ",  359
"MGSL_1XXX","DATA/AA00XXX/AA00360F.B","MOLA-AA00360F.B","BROWSER 17.1","7.6",1998-163T06:14:38.000,1998-163T07:23:38.000,"443588190.140","443595246.140",1998-163T15:00:00.000,"ORBIT INSERTION     ",  360
